"queryId","partialQEPId"
"424169","2"
"424169","3"
"424170","1"
"424170","2"
"424170","3"
"424171","1"
"424171","2"
"424171","3"
"424172","1"
"424172","2"
"424172","3"
"424173","1"
"424173","2"
"424173","3"
"424174","1"
"424174","2"
"424174","3"
"424175","1"
"424175","2"
"424175","3"
"424176","1"
"424176","2"
"424176","3"
"424177","1"
"424177","2"
"424177","3"
"424178","1"
"424178","2"
"424178","3"
"424179","1"
"424179","2"
"424179","3"
"424180","1"
"424180","2"
"424180","3"
"424181","1"
"424181","2"
"424181","3"
"424182","1"
"424182","2"
"424182","3"
"424183","1"
"424183","2"
"424183","3"
"424184","1"
"424184","2"
"424184","3"
"424185","1"
"424185","2"
"424185","3"
"424186","1"
"424186","2"
"424186","3"
"424187","1"
"424187","2"
"424187","3"
"424188","1"
"424188","2"
"424188","3"
"424189","1"
"424189","2"
"424189","3"
"424190","1"
"424190","2"
"424190","3"
"424191","1"
"424191","2"
"424191","3"
"424192","1"
"424192","2"
"424192","3"
"424193","1"
"424193","2"
"424193","3"
"424194","1"
"424194","2"
"424194","3"
"424195","1"
"424195","2"
"424195","3"
"424196","1"
"424196","2"
"424196","3"
"424197","1"
"424197","2"
"424197","3"
"424198","1"
"424198","2"
"424198","3"
"424199","1"
"424199","2"
"424199","3"
"424200","1"
"424200","2"
"424200","3"
"424201","1"
"424201","2"
"424201","3"
"424202","1"
"424202","2"
"424202","3"
"424203","1"
"424203","2"
"424203","3"
"424204","1"
"424204","2"
"424204","3"
"424205","1"
"424205","2"
"424205","3"
"424206","1"
"424206","2"
"424206","3"
"424207","1"
"424207","2"
"424207","3"
"424208","1"
"424208","2"
"424208","3"
"424209","1"
"424209","2"
"424209","3"
"424210","1"
"424210","2"
"424210","3"
"424211","1"
"424211","2"
"424211","3"
"424212","1"
"424212","2"
"424212","3"
"424213","1"
"424213","2"
"424213","3"
"424214","1"
"424214","2"
"424214","3"
"424215","1"
"424215","2"
"424215","3"
"424216","1"
"424216","2"
"424216","3"
"424217","1"
"424217","2"
"424217","3"
"424218","1"
"424218","2"
"424218","3"
"424219","1"
"424219","2"
"424219","3"
"424220","1"
"424220","2"
"424220","3"
"424221","1"
"424221","2"
"424221","3"
"424222","1"
"424222","2"
"424222","3"
"424223","1"
"424223","2"
"424223","3"
"424224","1"
"424224","2"
"424224","3"
"424225","1"
"424225","2"
"424225","3"
"424226","1"
"424226","2"
"424226","3"
"424227","1"
"424227","2"
"424227","3"
"424228","1"
"424228","2"
"424228","3"
"424229","1"
"424229","2"
"424229","3"
"424230","1"
"424230","2"
"424230","3"
"424231","1"
"424231","2"
"424231","3"
"424232","1"
"424232","2"
"424232","3"
"424233","1"
"424233","2"
"424233","3"
"424234","1"
"424234","2"
"424234","3"
"424235","1"
"424235","2"
"424235","3"
"424236","1"
"424236","2"
"424236","3"
"424237","1"
"424237","2"
"424237","3"
"424238","1"
"424238","2"
"424238","3"
"424239","1"
"424239","2"
"424239","3"
"424240","1"
"424240","2"
"424240","3"
"424241","1"
"424241","2"
"424241","3"
"424242","1"
"424242","2"
"424242","3"
"424243","1"
"424243","2"
"424243","3"
"424244","1"
"424244","2"
"424244","3"
"424245","1"
"424245","2"
"424245","3"
"424246","1"
"424246","2"
"424246","3"
"424247","1"
"424247","2"
"424247","3"
"424248","1"
"424248","2"
"424248","3"
"424249","1"
"424249","2"
"424249","3"
"424250","1"
"424250","2"
"424250","3"
"424251","1"
"424251","2"
"424251","3"
"424252","1"
"424252","2"
"424252","3"
"424253","1"
"424253","2"
"424253","3"
"424254","1"
"424254","2"
"424254","3"
"424255","1"
"424255","2"
"424255","3"
"424256","1"
"424256","2"
"424256","3"
"424257","1"
"424257","2"
"424257","3"
"424258","208"
"424258","95"
"424259","1"
"424259","2"
"424259","3"
"424260","205"
"424260","206"
"424260","95"
"424261","1"
"424261","2"
"424261","3"
"424262","1"
"424262","2"
"424262","3"
"424263","1"
"424263","2"
"424263","3"
"424264","1"
"424264","2"
"424264","3"
"424265","1"
"424265","2"
"424265","3"
"424266","1"
"424266","2"
"424266","3"
"424267","1"
"424267","2"
"424267","3"
"424268","1"
"424268","2"
"424268","3"
"424269","1"
"424269","2"
"424269","3"
"424270","1"
"424270","2"
"424270","3"
"424271","1"
"424271","2"
"424271","3"
"424272","1"
"424272","2"
"424272","3"
"424273","1"
"424273","2"
"424273","3"
"424274","1"
"424274","2"
"424274","3"
"424275","1"
"424275","2"
"424275","3"
"424276","1"
"424276","2"
"424276","3"
"424277","1"
"424277","2"
"424277","3"
"424278","1"
"424278","2"
"424278","3"
"424279","1"
"424279","2"
"424279","3"
"424280","1"
"424280","2"
"424280","3"
"424281","1"
"424281","2"
"424281","3"
"424282","1"
"424282","2"
"424282","3"
"424283","1"
"424283","2"
"424283","3"
"424284","1"
"424284","2"
"424284","3"
"424285","1"
"424285","2"
"424285","3"
"424286","1"
"424286","2"
"424286","3"
"424287","1"
"424287","2"
"424287","3"
"424288","1"
"424288","2"
"424288","3"
"424289","1"
"424289","2"
"424289","3"
"424290","1"
"424290","2"
"424290","3"
"424291","1"
"424291","2"
"424291","3"
"424292","1"
"424292","2"
"424292","3"
"424293","1"
"424293","2"
"424293","3"
"424294","1"
"424294","2"
"424294","3"
"424295","1"
"424295","2"
"424295","3"
"424296","1"
"424296","2"
"424296","3"
"424297","1"
"424297","2"
"424297","3"
"424298","1"
"424298","2"
"424298","3"
"424299","1"
"424299","2"
"424299","3"
"424300","1"
"424300","2"
"424300","3"
"424301","1"
"424301","2"
"424301","3"
"424302","1"
"424302","2"
"424302","3"
"424303","1"
"424303","2"
"424303","3"
"424304","1"
"424304","2"
"424304","3"
"424305","1"
"424305","2"
"424305","3"
"424306","1"
"424306","2"
"424306","3"
"424307","1"
"424307","2"
"424307","3"
"424308","1"
"424308","2"
"424308","3"
"424309","1"
"424309","2"
"424309","3"
"424310","1"
"424310","2"
"424310","3"
"424311","1"
"424311","2"
"424311","3"
"424312","1"
"424312","2"
"424312","3"
"424313","1"
"424313","2"
"424313","3"
"424314","1"
"424314","2"
"424314","3"
"424315","1"
"424315","2"
"424315","3"
"424316","1"
"424316","2"
"424316","3"
"424317","1"
"424317","2"
"424317","3"
"424318","1"
"424318","2"
"424318","3"
"424319","1"
"424319","2"
"424319","3"
"424320","1"
"424320","2"
"424320","3"
"424321","1"
"424321","2"
"424321","3"
"424322","1"
"424322","2"
"424322","3"
"424323","1"
"424323","2"
"424323","3"
"424324","1"
"424324","2"
"424324","3"
"424325","1"
"424325","2"
"424325","3"
"424326","1"
"424326","2"
"424326","3"
"424327","1"
"424327","2"
"424327","3"
"424328","1"
"424328","2"
"424328","3"
"424329","1"
"424329","2"
"424329","3"
"424330","1"
"424330","2"
"424330","3"
"424331","1"
"424331","2"
"424331","3"
"424332","1"
"424332","2"
"424332","3"
"424333","1"
"424333","2"
"424333","3"
"424334","1"
"424334","2"
"424334","3"
"424335","1"
"424335","2"
"424335","3"
"424336","1"
"424336","2"
"424336","3"
"424337","1"
"424337","2"
"424337","3"
"424338","1"
"424338","2"
"424338","3"
"424339","1"
"424339","2"
"424339","3"
"424340","1"
"424340","2"
"424340","3"
"424341","1"
"424341","2"
"424341","3"
"424342","1"
"424342","2"
"424342","3"
"424343","1"
"424343","2"
"424343","3"
"424344","1"
"424344","2"
"424344","3"
"424345","1"
"424345","2"
"424345","3"
"424346","1"
"424346","2"
"424346","3"
"424347","1"
"424347","2"
"424347","3"
"424348","312"
"424348","150"
"424349","1"
"424349","2"
"424349","3"
"424350","1"
"424350","2"
"424350","3"
"424351","1"
"424351","2"
"424351","3"
"424352","1"
"424352","2"
"424352","3"
"424353","1"
"424353","2"
"424353","3"
"424354","1"
"424354","2"
"424354","3"
"424355","1"
"424355","2"
"424355","3"
"424356","1"
"424356","2"
"424356","3"
"424357","1"
"424357","2"
"424357","3"
"424358","1"
"424358","2"
"424358","3"
"424359","1"
"424359","2"
"424359","3"
"424360","1"
"424360","2"
"424360","3"
"424361","1"
"424361","2"
"424361","3"
"424362","1"
"424362","2"
"424362","3"
"424363","1"
"424363","2"
"424363","3"
"424364","1"
"424364","2"
"424364","3"
"424365","1"
"424365","2"
"424365","3"
"424366","1"
"424366","2"
"424366","3"
"424367","1"
"424367","2"
"424367","3"
"424368","1"
"424368","2"
"424368","3"
"424369","1"
"424369","2"
"424369","3"
"424370","1"
"424370","2"
"424370","3"
"424371","1"
"424371","2"
"424371","3"
"424372","1"
"424372","2"
"424372","3"
"424373","1"
"424373","2"
"424373","3"
"424374","1"
"424374","2"
"424374","3"
"424375","1"
"424375","2"
"424375","3"
"424376","1"
"424376","2"
"424376","3"
"424377","1"
"424377","2"
"424377","3"
"424378","1"
"424378","2"
"424378","3"
"424379","1"
"424379","2"
"424379","3"
"424380","1"
"424380","2"
"424380","3"
"424381","1"
"424381","2"
"424381","3"
"424382","1"
"424382","2"
"424382","3"
"424383","1"
"424383","2"
"424383","3"
"424384","1"
"424384","2"
"424384","3"
"424385","1"
"424385","2"
"424385","3"
"424386","1"
"424386","2"
"424386","3"
"424387","1"
"424387","2"
"424387","3"
"424388","1"
"424388","2"
"424388","3"
"424389","1"
"424389","2"
"424389","3"
"424390","1"
"424390","2"
"424390","3"
"424391","1"
"424391","2"
"424391","3"
"424392","1"
"424392","2"
"424392","3"
"424393","1"
"424393","2"
"424393","3"
"424394","1"
"424394","2"
"424394","3"
"424395","1"
"424395","2"
"424395","3"
"424396","1"
"424396","2"
"424396","3"
"424397","1"
"424397","2"
"424397","3"
"424398","24"
"424398","25"
"424398","20"
"424399","24"
"424399","25"
"424399","20"
"424400","17"
"424400","16"
"424400","15"
"424401","1"
"424401","2"
"424401","3"
"424402","275"
"424402","276"
"424403","1"
"424403","2"
"424403","3"
"424404","1"
"424404","2"
"424404","3"
"424405","1"
"424405","2"
"424405","3"
"424406","1"
"424406","2"
"424406","3"
"424407","1"
"424407","2"
"424407","3"
"424408","1"
"424408","2"
"424408","3"
"424409","1"
"424409","2"
"424409","3"
"424410","24"
"424410","25"
"424410","20"
"424411","24"
"424411","25"
"424411","20"
"424412","1"
"424412","2"
"424412","3"
"424413","1"
"424413","2"
"424413","3"
"424414","1"
"424414","2"
"424414","3"
"424415","1"
"424415","2"
"424415","3"
"424416","17"
"424416","16"
"424416","15"
"424417","1"
"424417","2"
"424417","3"
"424418","1"
"424418","2"
"424418","3"
"424419","1"
"424419","2"
"424419","3"
"424420","1"
"424420","2"
"424420","3"
"424421","1"
"424421","2"
"424421","3"
"424422","1"
"424422","2"
"424422","3"
"424423","1"
"424423","2"
"424423","3"
"424424","1"
"424424","2"
"424424","3"
"424425","1"
"424425","2"
"424425","3"
"424426","1"
"424426","2"
"424426","3"
"424427","1"
"424427","2"
"424427","3"
"424428","1"
"424428","2"
"424428","3"
"424429","1"
"424429","2"
"424429","3"
"424430","1"
"424430","2"
"424430","3"
"424431","1"
"424431","2"
"424431","3"
"424432","1"
"424432","2"
"424432","3"
"424433","1"
"424433","2"
"424433","3"
"424434","1"
"424434","2"
"424434","3"
"424435","1"
"424435","2"
"424435","3"
"424436","1"
"424436","2"
"424436","3"
"424437","1"
"424437","2"
"424437","3"
"424438","1"
"424438","2"
"424438","3"
"424439","1"
"424439","2"
"424439","3"
"424440","1"
"424440","2"
"424440","3"
"424441","1"
"424441","2"
"424441","3"
"424442","1"
"424442","2"
"424442","3"
"424443","1"
"424443","2"
"424443","3"
"424444","1"
"424444","2"
"424444","3"
"424445","1"
"424445","2"
"424445","3"
"424446","1"
"424446","2"
"424446","3"
"424447","1"
"424447","2"
"424447","3"
"424448","1"
"424448","2"
"424448","3"
"424449","1"
"424449","2"
"424449","3"
"424450","1"
"424450","2"
"424450","3"
"424451","1"
"424451","2"
"424451","3"
"424452","1"
"424452","2"
"424452","3"
"424453","1"
"424453","2"
"424453","3"
"424454","1"
"424454","2"
"424454","3"
"424455","1"
"424455","2"
"424455","3"
"424456","1"
"424456","2"
"424456","3"
"424457","1"
"424457","2"
"424457","3"
"424458","1"
"424458","2"
"424458","3"
"424459","24"
"424459","25"
"424459","20"
"424460","24"
"424460","25"
"424460","20"
"424461","1"
"424461","2"
"424461","3"
"424462","1"
"424462","2"
"424462","3"
"424463","1"
"424463","2"
"424463","3"
"424464","308"
"424464","307"
"424464","284"
"424465","1"
"424465","2"
"424465","3"
"424466","1"
"424466","2"
"424466","3"
"424467","1"
"424467","2"
"424467","3"
"424468","1"
"424468","2"
"424468","3"
"424469","1"
"424469","2"
"424469","3"
"424470","1"
"424470","2"
"424470","3"
"424471","1"
"424471","2"
"424471","3"
"424472","1"
"424472","2"
"424472","3"
"424473","1"
"424473","2"
"424473","3"
"424474","1"
"424474","2"
"424474","3"
"424475","1"
"424475","2"
"424475","3"
"424476","1"
"424476","2"
"424476","3"
"424477","1"
"424477","2"
"424477","3"
"424478","1"
"424478","2"
"424478","3"
"424479","1"
"424479","2"
"424479","3"
"424480","1"
"424480","2"
"424480","3"
"424481","1"
"424481","2"
"424481","3"
"424482","1"
"424482","2"
"424482","3"
"424483","1"
"424483","2"
"424483","3"
"424484","1"
"424484","2"
"424484","3"
"424485","1"
"424485","2"
"424485","3"
"424486","1"
"424486","2"
"424486","3"
"424487","1"
"424487","2"
"424487","3"
"424488","1"
"424488","2"
"424488","3"
"424489","1"
"424489","2"
"424489","3"
"424490","1"
"424490","2"
"424490","3"
"424491","1"
"424491","2"
"424491","3"
"424492","1"
"424492","2"
"424492","3"
"424493","1"
"424493","2"
"424493","3"
"424494","1"
"424494","2"
"424494","3"
"424495","1"
"424495","2"
"424495","3"
"424496","1"
"424496","2"
"424496","3"
"424497","1"
"424497","2"
"424497","3"
"424498","1"
"424498","2"
"424498","3"
"424499","1"
"424499","2"
"424499","3"
"424500","1"
"424500","2"
"424500","3"
"424501","1"
"424501","2"
"424501","3"
"424502","1"
"424502","2"
"424502","3"
"424503","1"
"424503","2"
"424503","3"
"424504","1"
"424504","2"
"424504","3"
"424505","1"
"424505","2"
"424505","3"
"424506","1"
"424506","2"
"424506","3"
"424507","1"
"424507","2"
"424507","3"
"424508","1"
"424508","2"
"424508","3"
"424509","1"
"424509","2"
"424509","3"
"424510","1"
"424510","2"
"424510","3"
"424511","1"
"424511","2"
"424511","3"
"424512","1"
"424512","2"
"424512","3"
"424513","1"
"424513","2"
"424513","3"
"424514","1"
"424514","2"
"424514","3"
"424515","1"
"424515","2"
"424515","3"
"424516","1"
"424516","2"
"424516","3"
"424517","1"
"424517","2"
"424517","3"
"424518","1"
"424518","2"
"424518","3"
"424519","1"
"424519","2"
"424519","3"
"424520","1"
"424520","2"
"424520","3"
"424521","1"
"424521","2"
"424521","3"
"424522","1"
"424522","2"
"424522","3"
"424523","1"
"424523","2"
"424523","3"
"424524","1"
"424524","2"
"424524","3"
"424525","1"
"424525","2"
"424525","3"
"424526","1"
"424526","2"
"424526","3"
"424527","1"
"424527","2"
"424527","3"
"424528","1"
"424528","2"
"424528","3"
"424529","301"
"424529","302"
"424529","160"
"424529","297"
"424529","298"
"424529","159"
"424529","303"
"424529","299"
"424529","304"
"424529","300"
"424530","1"
"424530","2"
"424530","3"
"424531","1"
"424531","2"
"424531","3"
"424532","1"
"424532","2"
"424532","3"
"424533","1"
"424533","2"
"424533","3"
"424534","1"
"424534","2"
"424534","3"
"424535","1"
"424535","2"
"424535","3"
"424536","1"
"424536","2"
"424536","3"
"424537","1"
"424537","2"
"424537","3"
"424538","1"
"424538","2"
"424538","3"
"424539","1"
"424539","2"
"424539","3"
"424540","1"
"424540","2"
"424540","3"
"424541","1"
"424541","2"
"424541","3"
"424542","1"
"424542","2"
"424542","3"
"424543","1"
"424543","2"
"424543","3"
"424544","1"
"424544","2"
"424544","3"
"424545","1"
"424545","2"
"424545","3"
"424546","1"
"424546","2"
"424546","3"
"424547","1"
"424547","2"
"424547","3"
"424548","1"
"424548","2"
"424548","3"
"424549","1"
"424549","2"
"424549","3"
"424550","1"
"424550","2"
"424550","3"
"424551","1"
"424551","2"
"424551","3"
"424552","1"
"424552","2"
"424552","3"
"424553","1"
"424553","2"
"424553","3"
"424554","1"
"424554","2"
"424554","3"
"424555","1"
"424555","2"
"424555","3"
"424556","1"
"424556","2"
"424556","3"
"424557","1"
"424557","2"
"424557","3"
"424558","1"
"424558","2"
"424558","3"
"424559","1"
"424559","2"
"424559","3"
"424560","1"
"424560","2"
"424560","3"
"424561","1"
"424561","2"
"424561","3"
"424562","1"
"424562","2"
"424562","3"
"424563","1"
"424563","2"
"424563","3"
"424564","1"
"424564","2"
"424564","3"
"424565","1"
"424565","2"
"424565","3"
"424566","1"
"424566","2"
"424566","3"
"424567","1"
"424567","2"
"424567","3"
"424568","1"
"424568","2"
"424568","3"
"424569","1"
"424569","2"
"424569","3"
"424570","1"
"424570","2"
"424570","3"
"424571","1"
"424571","2"
"424571","3"
"424572","1"
"424572","2"
"424572","3"
"424573","1"
"424573","2"
"424573","3"
"424574","1"
"424574","2"
"424574","3"
"424575","1"
"424575","2"
"424575","3"
"424576","1"
"424576","2"
"424576","3"
"424577","1"
"424577","2"
"424577","3"
"424578","1"
"424578","2"
"424578","3"
"424579","1"
"424579","2"
"424579","3"
"424580","1"
"424580","2"
"424580","3"
"424581","1"
"424581","2"
"424581","3"
"424582","1"
"424582","2"
"424582","3"
"424583","1"
"424583","2"
"424583","3"
"424584","1"
"424584","2"
"424584","3"
"424585","1"
"424585","2"
"424585","3"
"424586","1"
"424586","2"
"424586","3"
"424587","1"
"424587","2"
"424587","3"
"424588","1"
"424588","2"
"424588","3"
"424589","1"
"424589","2"
"424589","3"
"424590","1"
"424590","2"
"424590","3"
"424591","1"
"424591","2"
"424591","3"
"424592","1"
"424592","2"
"424592","3"
"424593","1"
"424593","2"
"424593","3"
"424594","1"
"424594","2"
"424594","3"
"424595","1"
"424595","2"
"424595","3"
"424596","1"
"424596","2"
"424596","3"
"424597","1"
"424597","2"
"424597","3"
"424598","1"
"424598","2"
"424598","3"
"424599","1"
"424599","2"
"424599","3"
"424600","1"
"424600","2"
"424600","3"
"424601","1"
"424601","2"
"424601","3"
"424602","1"
"424602","2"
"424602","3"
"424603","1"
"424603","2"
"424603","3"
"424604","1"
"424604","2"
"424604","3"
"424605","1"
"424605","2"
"424605","3"
"424606","1"
"424606","2"
"424606","3"
"424607","1"
"424607","2"
"424607","3"
"424608","1"
"424608","2"
"424608","3"
"424609","1"
"424609","2"
"424609","3"
"424610","1"
"424610","2"
"424610","3"
"424611","1"
"424611","2"
"424611","3"
"424612","1"
"424612","2"
"424612","3"
"424613","1"
"424613","2"
"424613","3"
"424614","1"
"424614","2"
"424614","3"
"424615","1"
"424615","2"
"424615","3"
"424616","1"
"424616","2"
"424616","3"
"424617","1"
"424617","2"
"424617","3"
"424618","1"
"424618","2"
"424618","3"
"424619","1"
"424619","2"
"424619","3"
"424620","1"
"424620","2"
"424620","3"
"424621","1"
"424621","2"
"424621","3"
"424622","1"
"424622","2"
"424622","3"
"424623","1"
"424623","2"
"424623","3"
"424624","1"
"424624","2"
"424624","3"
"424625","1"
"424625","2"
"424625","3"
"424626","1"
"424626","2"
"424626","3"
"424627","1"
"424627","2"
"424627","3"
"424628","1"
"424628","2"
"424628","3"
"424629","1"
"424629","2"
"424629","3"
"424630","1"
"424630","2"
"424630","3"
"424631","1"
"424631","2"
"424631","3"
"424632","1"
"424632","2"
"424632","3"
"424633","1"
"424633","2"
"424633","3"
"424634","1"
"424634","2"
"424634","3"
"424635","1"
"424635","2"
"424635","3"
"424636","1"
"424636","2"
"424636","3"
"424637","1"
"424637","2"
"424637","3"
"424638","1"
"424638","2"
"424638","3"
"424639","1"
"424639","2"
"424639","3"
"424640","1"
"424640","2"
"424640","3"
"424641","1"
"424641","2"
"424641","3"
"424642","1"
"424642","2"
"424642","3"
"424643","1"
"424643","2"
"424643","3"
"424644","1"
"424644","2"
"424644","3"
"424645","1"
"424645","2"
"424645","3"
"424646","1"
"424646","2"
"424646","3"
"424647","1"
"424647","2"
"424647","3"
"424648","1"
"424648","2"
"424648","3"
"424649","1"
"424649","2"
"424649","3"
"424650","1"
"424650","2"
"424650","3"
"424651","1"
